Fecha,CCAA,Tipo_Producto,Producto_slug,Consumo_Tm
2023-06,País Vasco,GASÓLEO A,GasoleoA,162481
2023-06,País Vasco,GASÓLEO B,GasoleoB,12206
2023-06,País Vasco,GASÓLEO C,GasoleoC,2144
2023-06,País Vasco,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,20975
2023-06,País Vasco,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,970
2023-06,País Vasco,OTRAS GASOLINAS,OtrasGasolinas,8
2023-06,País Vasco,OTROS FUELÓLEOS,OtrosFueloleos,0
2023-06,País Vasco,OTROS GASOLEOS,OtrosGasoleos,3020
2023-06,País Vasco,OTROS QUEROSENOS,OtrosQueroseno,1
2023-06,País Vasco,QUEROSENO AVIACIÓN,QuerosenoAviacion,8843
2023-06,"Rioja, La",BIODIESEL,Biodiesel,0
2023-06,"Rioja, La",BIOETANOL,Bioetanol,0
2023-06,"Rioja, La",FUELÓLEO  BIA,Fueloleo_BIA,27
2023-06,"Rioja, La",GLP,GLP,388
2023-06,"Rioja, La",GASÓLEO A,GasoleoA,11054
2023-06,"Rioja, La",GASÓLEO B,GasoleoB,2696
2023-06,"Rioja, La",GASÓLEO C,GasoleoC,478
2023-06,"Rioja, La",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,2577
2023-06,"Rioja, La",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,112
2023-06,"Rioja, La",OTRAS GASOLINAS,OtrasGasolinas,0
2023-06,"Rioja, La",OTROS FUELÓLEOS,OtrosFueloleos,0
2023-06,"Rioja, La",OTROS GASOLEOS,OtrosGasoleos,0
2023-06,"Rioja, La",OTROS QUEROSENOS,OtrosQueroseno,0
2023-06,"Rioja, La",QUEROSENO AVIACIÓN,QuerosenoAviacion,19
2023-07,Andalucía,BIODIESEL,Biodiesel,0
2023-07,Andalucía,BIOETANOL,Bioetanol,0
2023-07,Andalucía,FUELÓLEO  BIA,Fueloleo_BIA,1256
2023-07,Andalucía,GLP,GLP,15139
2023-07,Andalucía,GASÓLEO A,GasoleoA,307739
2023-07,Andalucía,GASÓLEO B,GasoleoB,50822
2023-07,Andalucía,GASÓLEO C,GasoleoC,2467
2023-07,Andalucía,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,83713
2023-07,Andalucía,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,3525
2023-07,Andalucía,OTRAS GASOLINAS,OtrasGasolinas,81
2023-07,Andalucía,OTROS FUELÓLEOS,OtrosFueloleos,305392
2023-07,Andalucía,OTROS GASOLEOS,OtrosGasoleos,91456
2023-07,Andalucía,OTROS QUEROSENOS,OtrosQueroseno,0
2023-07,Andalucía,QUEROSENO AVIACIÓN,QuerosenoAviacion,63026
2023-07,Aragón,BIODIESEL,Biodiesel,47
2023-07,Aragón,BIOETANOL,Bioetanol,0
2023-07,Aragón,FUELÓLEO  BIA,Fueloleo_BIA,179
2023-07,Aragón,GLP,GLP,2125
2023-07,Aragón,GASÓLEO A,GasoleoA,70725
2023-07,Aragón,GASÓLEO B,GasoleoB,20526
2023-07,Aragón,GASÓLEO C,GasoleoC,1773
2023-07,Aragón,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,15760
2023-07,Aragón,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,672
2023-07,Aragón,OTRAS GASOLINAS,OtrasGasolinas,12
2023-07,Aragón,OTROS FUELÓLEOS,OtrosFueloleos,0
2023-07,Aragón,OTROS GASOLEOS,OtrosGasoleos,17
2023-07,Aragón,OTROS QUEROSENOS,OtrosQueroseno,0
2023-07,Aragón,QUEROSENO AVIACIÓN,QuerosenoAviacion,5910
2023-07,"Asturias, Principado de",BIODIESEL,Biodiesel,0
2023-07,"Asturias, Principado de",BIOETANOL,Bioetanol,0
2023-07,"Asturias, Principado de",FUELÓLEO  BIA,Fueloleo_BIA,827
2023-07,"Asturias, Principado de",GLP,GLP,1810
2023-07,"Asturias, Principado de",GASÓLEO A,GasoleoA,35760
2023-07,"Asturias, Principado de",GASÓLEO B,GasoleoB,4987
2023-07,"Asturias, Principado de",GASÓLEO C,GasoleoC,1447
2023-07,"Asturias, Principado de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,10159
2023-07,"Asturias, Principado de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,633
2023-07,"Asturias, Principado de",OTRAS GASOLINAS,OtrasGasolinas,2
2023-07,"Asturias, Principado de",OTROS FUELÓLEOS,OtrosFueloleos,176
2023-07,"Asturias, Principado de",OTROS GASOLEOS,OtrosGasoleos,3052
2023-07,"Asturias, Principado de",OTROS QUEROSENOS,OtrosQueroseno,0
2023-07,"Asturias, Principado de",QUEROSENO AVIACIÓN,QuerosenoAviacion,1896
2023-07,"Balears, Illes",BIODIESEL,Biodiesel,7
2023-07,"Balears, Illes",BIOETANOL,Bioetanol,0
2023-07,"Balears, Illes",FUELÓLEO  BIA,Fueloleo_BIA,0
2023-07,"Balears, Illes",GLP,GLP,3903
2023-07,"Balears, Illes",GASÓLEO A,GasoleoA,40841
2023-07,"Balears, Illes",GASÓLEO B,GasoleoB,5479
2023-07,"Balears, Illes",GASÓLEO C,GasoleoC,13687
2023-07,"Balears, Illes",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,29929
2023-07,"Balears, Illes",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1193
2023-07,"Balears, Illes",OTRAS GASOLINAS,OtrasGasolinas,32
2023-07,"Balears, Illes",OTROS FUELÓLEOS,OtrosFueloleos,0
2023-07,"Balears, Illes",OTROS GASOLEOS,OtrosGasoleos,5665
2023-07,"Balears, Illes",OTROS QUEROSENOS,OtrosQueroseno,0
2023-07,"Balears, Illes",QUEROSENO AVIACIÓN,QuerosenoAviacion,94477
2023-07,Canarias,BIODIESEL,Biodiesel,0
2023-07,Canarias,BIOETANOL,Bioetanol,0
2023-07,Canarias,FUELÓLEO  BIA,Fueloleo_BIA,45033
2023-07,Canarias,GLP,GLP,5703
2023-07,Canarias,GASÓLEO A,GasoleoA,55669
2023-07,Canarias,GASÓLEO B,GasoleoB,0
2023-07,Canarias,GASÓLEO C,GasoleoC,0
2023-07,Canarias,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,35609
2023-07,Canarias,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,8376
2023-07,Canarias,OTRAS GASOLINAS,OtrasGasolinas,1
2023-07,Canarias,OTROS FUELÓLEOS,OtrosFueloleos,82781
2023-07,Canarias,OTROS GASOLEOS,OtrosGasoleos,130950
2023-07,Canarias,OTROS QUEROSENOS,OtrosQueroseno,9
2023-07,Canarias,QUEROSENO AVIACIÓN,QuerosenoAviacion,80188
2023-07,Cantabria,BIODIESEL,Biodiesel,0
2023-07,Cantabria,BIOETANOL,Bioetanol,0
2023-07,Cantabria,FUELÓLEO  BIA,Fueloleo_BIA,259
2023-07,Cantabria,GLP,GLP,1202
2023-07,Cantabria,GASÓLEO A,GasoleoA,25716
2023-07,Cantabria,GASÓLEO B,GasoleoB,3494
2023-07,Cantabria,GASÓLEO C,GasoleoC,65
2023-07,Cantabria,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,7775
2023-07,Cantabria,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,340
2023-07,Cantabria,OTRAS GASOLINAS,OtrasGasolinas,1
2023-07,Cantabria,OTROS FUELÓLEOS,OtrosFueloleos,0
2023-07,Cantabria,OTROS GASOLEOS,OtrosGasoleos,1468
2023-07,Cantabria,OTROS QUEROSENOS,OtrosQueroseno,0
2023-07,Cantabria,QUEROSENO AVIACIÓN,QuerosenoAviacion,1284
2023-07,Castilla - La Mancha,BIODIESEL,Biodiesel,0
2023-07,Castilla - La Mancha,BIOETANOL,Bioetanol,0
2023-07,Castilla - La Mancha,FUELÓLEO  BIA,Fueloleo_BIA,224
2023-07,Castilla - La Mancha,GLP,GLP,2787
2023-07,Castilla - La Mancha,GASÓLEO A,GasoleoA,105591
2023-07,Castilla - La Mancha,GASÓLEO B,GasoleoB,34979
2023-07,Castilla - La Mancha,GASÓLEO C,GasoleoC,2347
2023-07,Castilla - La Mancha,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,24915
2023-07,Castilla - La Mancha,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,821
2023-07,Castilla - La Mancha,OTRAS GASOLINAS,OtrasGasolinas,24
2023-07,Castilla - La Mancha,OTROS FUELÓLEOS,OtrosFueloleos,0
2023-07,Castilla - La Mancha,OTROS GASOLEOS,OtrosGasoleos,0
2023-07,Castilla - La Mancha,OTROS QUEROSENOS,OtrosQueroseno,0
2023-07,Castilla - La Mancha,QUEROSENO AVIACIÓN,QuerosenoAviacion,114
2023-07,Castilla y León,BIODIESEL,Biodiesel,0
2023-07,Castilla y León,BIOETANOL,Bioetanol,0
2023-07,Castilla y León,FUELÓLEO  BIA,Fueloleo_BIA,657
2023-07,Castilla y León,GLP,GLP,4176
2023-07,Castilla y León,GASÓLEO A,GasoleoA,156052
2023-07,Castilla y León,GASÓLEO B,GasoleoB,49062
2023-07,Castilla y León,GASÓLEO C,GasoleoC,3732
2023-07,Castilla y León,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,29794
2023-07,Castilla y León,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1873
2023-07,Castilla y León,OTRAS GASOLINAS,OtrasGasolinas,74
2023-07,Castilla y León,OTROS FUELÓLEOS,OtrosFueloleos,0
2023-07,Castilla y León,OTROS GASOLEOS,OtrosGasoleos,0
2023-07,Castilla y León,OTROS QUEROSENOS,OtrosQueroseno,0
2023-07,Castilla y León,QUEROSENO AVIACIÓN,QuerosenoAviacion,525
2023-07,Cataluña,BIODIESEL,Biodiesel,170
2023-07,Cataluña,BIOETANOL,Bioetanol,0
2023-07,Cataluña,FUELÓLEO  BIA,Fueloleo_BIA,543
2023-07,Cataluña,GLP,GLP,11582
2023-07,Cataluña,GASÓLEO A,GasoleoA,319217
2023-07,Cataluña,GASÓLEO B,GasoleoB,27104
2023-07,Cataluña,GASÓLEO C,GasoleoC,2989
2023-07,Cataluña,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,97847
2023-07,Cataluña,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,4684
2023-07,Cataluña,OTRAS GASOLINAS,OtrasGasolinas,93
2023-07,Cataluña,OTROS FUELÓLEOS,OtrosFueloleos,71548
2023-07,Cataluña,OTROS GASOLEOS,OtrosGasoleos,40664
2023-07,Cataluña,OTROS QUEROSENOS,OtrosQueroseno,4
2023-07,Cataluña,QUEROSENO AVIACIÓN,QuerosenoAviacion,121346
2023-07,Ceuta,BIODIESEL,Biodiesel,0
2023-07,Ceuta,BIOETANOL,Bioetanol,0
2023-07,Ceuta,FUELÓLEO  BIA,Fueloleo_BIA,4992
2023-07,Ceuta,GLP,GLP,136
2023-07,Ceuta,GASÓLEO A,GasoleoA,1101
2023-07,Ceuta,GASÓLEO B,GasoleoB,0
2023-07,Ceuta,GASÓLEO C,GasoleoC,0
2023-07,Ceuta,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,519
2023-07,Ceuta,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,69
2023-07,Ceuta,OTRAS GASOLINAS,OtrasGasolinas,0
2023-07,Ceuta,OTROS FUELÓLEOS,OtrosFueloleos,4825
2023-07,Ceuta,OTROS GASOLEOS,OtrosGasoleos,4154
2023-07,Ceuta,OTROS QUEROSENOS,OtrosQueroseno,0
2023-07,Ceuta,QUEROSENO AVIACIÓN,QuerosenoAviacion,54
2023-07,Comunitat Valenciana,BIODIESEL,Biodiesel,0
2023-07,Comunitat Valenciana,BIOETANOL,Bioetanol,0
2023-07,Comunitat Valenciana,FUELÓLEO  BIA,Fueloleo_BIA,166
2023-07,Comunitat Valenciana,GLP,GLP,8160
2023-07,Comunitat Valenciana,GASÓLEO A,GasoleoA,182432
2023-07,Comunitat Valenciana,GASÓLEO B,GasoleoB,17806
2023-07,Comunitat Valenciana,GASÓLEO C,GasoleoC,1469
2023-07,Comunitat Valenciana,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,66995
2023-07,Comunitat Valenciana,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,2799
2023-07,Comunitat Valenciana,OTRAS GASOLINAS,OtrasGasolinas,27
2023-07,Comunitat Valenciana,OTROS FUELÓLEOS,OtrosFueloleos,24766
2023-07,Comunitat Valenciana,OTROS GASOLEOS,OtrosGasoleos,18075
2023-07,Comunitat Valenciana,OTROS QUEROSENOS,OtrosQueroseno,0
2023-07,Comunitat Valenciana,QUEROSENO AVIACIÓN,QuerosenoAviacion,46234
2023-07,ESPAÑA,BIODIESEL,Biodiesel,257
2023-07,ESPAÑA,BIOETANOL,Bioetanol,4
2023-07,ESPAÑA,FUELÓLEO  BIA,Fueloleo_BIA,69916
2023-07,ESPAÑA,GLP,GLP,78745
2023-07,ESPAÑA,GASÓLEO A,GasoleoA,1932517
2023-07,ESPAÑA,GASÓLEO B,GasoleoB,287727
2023-07,ESPAÑA,GASÓLEO C,GasoleoC,43216
2023-07,ESPAÑA,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,552718
2023-07,ESPAÑA,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,31405
2023-07,ESPAÑA,OTRAS GASOLINAS,OtrasGasolinas,451
2023-07,ESPAÑA,OTROS FUELÓLEOS,OtrosFueloleos,490741
2023-07,ESPAÑA,OTROS GASOLEOS,OtrosGasoleos,311489
2023-07,ESPAÑA,OTROS QUEROSENOS,OtrosQueroseno,15
2023-07,ESPAÑA,QUEROSENO AVIACIÓN,QuerosenoAviacion,648496
2023-07,Extremadura,BIODIESEL,Biodiesel,13
2023-07,Extremadura,BIOETANOL,Bioetanol,0
2023-07,Extremadura,FUELÓLEO  BIA,Fueloleo_BIA,228
2023-07,Extremadura,GLP,GLP,2164
2023-07,Extremadura,GASÓLEO A,GasoleoA,60302
2023-07,Extremadura,GASÓLEO B,GasoleoB,10796
2023-07,Extremadura,GASÓLEO C,GasoleoC,250
2023-07,Extremadura,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,10306
2023-07,Extremadura,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,340
2023-07,Extremadura,OTRAS GASOLINAS,OtrasGasolinas,8
2023-07,Extremadura,OTROS FUELÓLEOS,OtrosFueloleos,0
2023-07,Extremadura,OTROS GASOLEOS,OtrosGasoleos,0
2023-07,Extremadura,OTROS QUEROSENOS,OtrosQueroseno,0
2023-07,Extremadura,QUEROSENO AVIACIÓN,QuerosenoAviacion,59
2023-07,Galicia,BIODIESEL,Biodiesel,0
2023-07,Galicia,BIOETANOL,Bioetanol,0
2023-07,Galicia,FUELÓLEO  BIA,Fueloleo_BIA,8615
2023-07,Galicia,GLP,GLP,6863
2023-07,Galicia,GASÓLEO A,GasoleoA,116670
2023-07,Galicia,GASÓLEO B,GasoleoB,19223
2023-07,Galicia,GASÓLEO C,GasoleoC,6510
2023-07,Galicia,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,27837
2023-07,Galicia,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1414
2023-07,Galicia,OTRAS GASOLINAS,OtrasGasolinas,12
2023-07,Galicia,OTROS FUELÓLEOS,OtrosFueloleos,1214
2023-07,Galicia,OTROS GASOLEOS,OtrosGasoleos,11616
2023-07,Galicia,OTROS QUEROSENOS,OtrosQueroseno,0
2023-07,Galicia,QUEROSENO AVIACIÓN,QuerosenoAviacion,6631
2023-07,"Madrid, Comunidad de",BIODIESEL,Biodiesel,12
2023-07,"Madrid, Comunidad de",BIOETANOL,Bioetanol,0
2023-07,"Madrid, Comunidad de",FUELÓLEO  BIA,Fueloleo_BIA,311
2023-07,"Madrid, Comunidad de",GLP,GLP,5174
2023-07,"Madrid, Comunidad de",GASÓLEO A,GasoleoA,159358
2023-07,"Madrid, Comunidad de",GASÓLEO B,GasoleoB,8791
2023-07,"Madrid, Comunidad de",GASÓLEO C,GasoleoC,3715
2023-07,"Madrid, Comunidad de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,64113
2023-07,"Madrid, Comunidad de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,2482
2023-07,"Madrid, Comunidad de",OTRAS GASOLINAS,OtrasGasolinas,70
2023-07,"Madrid, Comunidad de",OTROS FUELÓLEOS,OtrosFueloleos,39
2023-07,"Madrid, Comunidad de",OTROS GASOLEOS,OtrosGasoleos,0
2023-07,"Madrid, Comunidad de",OTROS QUEROSENOS,OtrosQueroseno,0
2023-07,"Madrid, Comunidad de",QUEROSENO AVIACIÓN,QuerosenoAviacion,214419
2023-07,Melilla,BIODIESEL,Biodiesel,0
2023-07,Melilla,BIOETANOL,Bioetanol,0
2023-07,Melilla,FUELÓLEO  BIA,Fueloleo_BIA,5478
2023-07,Melilla,GLP,GLP,113
2023-07,Melilla,GASÓLEO A,GasoleoA,1237
2023-07,Melilla,GASÓLEO B,GasoleoB,0
2023-07,Melilla,GASÓLEO C,GasoleoC,0
2023-07,Melilla,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,631
2023-07,Melilla,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,0
2023-07,Melilla,OTRAS GASOLINAS,OtrasGasolinas,0
2023-07,Melilla,OTROS FUELÓLEOS,OtrosFueloleos,0
2023-07,Melilla,OTROS GASOLEOS,OtrosGasoleos,0
2023-07,Melilla,OTROS QUEROSENOS,OtrosQueroseno,0
2023-07,Melilla,QUEROSENO AVIACIÓN,QuerosenoAviacion,165
2023-07,"Murcia, Región de",BIODIESEL,Biodiesel,0
2023-07,"Murcia, Región de",BIOETANOL,Bioetanol,4
2023-07,"Murcia, Región de",FUELÓLEO  BIA,Fueloleo_BIA,366
2023-07,"Murcia, Región de",GLP,GLP,2399
2023-07,"Murcia, Región de",GASÓLEO A,GasoleoA,89135
2023-07,"Murcia, Región de",GASÓLEO B,GasoleoB,12662
2023-07,"Murcia, Región de",GASÓLEO C,GasoleoC,302
2023-07,"Murcia, Región de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,15796
2023-07,"Murcia, Región de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,630
2023-07,"Murcia, Región de",OTRAS GASOLINAS,OtrasGasolinas,4
2023-07,"Murcia, Región de",OTROS FUELÓLEOS,OtrosFueloleos,0
2023-07,"Murcia, Región de",OTROS GASOLEOS,OtrosGasoleos,1379
2023-07,"Murcia, Región de",OTROS QUEROSENOS,OtrosQueroseno,0
2023-07,"Murcia, Región de",QUEROSENO AVIACIÓN,QuerosenoAviacion,1764
2023-07,"Navarra, Comunidad Foral de",BIODIESEL,Biodiesel,0
2023-07,"Navarra, Comunidad Foral de",BIOETANOL,Bioetanol,0
2023-07,"Navarra, Comunidad Foral de",FUELÓLEO  BIA,Fueloleo_BIA,315
2023-07,"Navarra, Comunidad Foral de",GLP,GLP,1887
2023-07,"Navarra, Comunidad Foral de",GASÓLEO A,GasoleoA,44222
2023-07,"Navarra, Comunidad Foral de",GASÓLEO B,GasoleoB,6317
2023-07,"Navarra, Comunidad Foral de",GASÓLEO C,GasoleoC,201
2023-07,"Navarra, Comunidad Foral de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,6801
2023-07,"Navarra, Comunidad Foral de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,262
2023-07,"Navarra, Comunidad Foral de",OTRAS GASOLINAS,OtrasGasolinas,3
2023-07,"Navarra, Comunidad Foral de",OTROS FUELÓLEOS,OtrosFueloleos,0
2023-07,"Navarra, Comunidad Foral de",OTROS GASOLEOS,OtrosGasoleos,0
2023-07,"Navarra, Comunidad Foral de",OTROS QUEROSENOS,OtrosQueroseno,0
2023-07,"Navarra, Comunidad Foral de",QUEROSENO AVIACIÓN,QuerosenoAviacion,205
2023-07,País Vasco,BIODIESEL,Biodiesel,8
2023-07,País Vasco,BIOETANOL,Bioetanol,0
2023-07,País Vasco,FUELÓLEO  BIA,Fueloleo_BIA,427
2023-07,País Vasco,GLP,GLP,2869
2023-07,País Vasco,GASÓLEO A,GasoleoA,147261
2023-07,País Vasco,GASÓLEO B,GasoleoB,12184
2023-07,País Vasco,GASÓLEO C,GasoleoC,1802
2023-07,País Vasco,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,21252
2023-07,País Vasco,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1185
2023-07,País Vasco,OTRAS GASOLINAS,OtrasGasolinas,7
2023-07,País Vasco,OTROS FUELÓLEOS,OtrosFueloleos,0
2023-07,País Vasco,OTROS GASOLEOS,OtrosGasoleos,2993
2023-07,País Vasco,OTROS QUEROSENOS,OtrosQueroseno,2
2023-07,País Vasco,QUEROSENO AVIACIÓN,QuerosenoAviacion,10177
2023-07,"Rioja, La",BIODIESEL,Biodiesel,0
2023-07,"Rioja, La",BIOETANOL,Bioetanol,0
2023-07,"Rioja, La",FUELÓLEO  BIA,Fueloleo_BIA,40
2023-07,"Rioja, La",GLP,GLP,553
2023-07,"Rioja, La",GASÓLEO A,GasoleoA,13489
2023-07,"Rioja, La",GASÓLEO B,GasoleoB,3495
2023-07,"Rioja, La",GASÓLEO C,GasoleoC,460
2023-07,"Rioja, La",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,2967
2023-07,"Rioja, La",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,107
2023-07,"Rioja, La",OTRAS GASOLINAS,OtrasGasolinas,0
2023-07,"Rioja, La",OTROS FUELÓLEOS,OtrosFueloleos,0
2023-07,"Rioja, La",OTROS GASOLEOS,OtrosGasoleos,0
2023-07,"Rioja, La",OTROS QUEROSENOS,OtrosQueroseno,0
2023-07,"Rioja, La",QUEROSENO AVIACIÓN,QuerosenoAviacion,22
2023-08,Andalucía,BIODIESEL,Biodiesel,0
2023-08,Andalucía,BIOETANOL,Bioetanol,0
2023-08,Andalucía,FUELÓLEO  BIA,Fueloleo_BIA,29469
2023-08,Andalucía,GLP,GLP,16622
2023-08,Andalucía,GASÓLEO A,GasoleoA,301542
2023-08,Andalucía,GASÓLEO B,GasoleoB,45238
2023-08,Andalucía,GASÓLEO C,GasoleoC,1991
2023-08,Andalucía,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,86743
2023-08,Andalucía,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,3601
2023-08,Andalucía,OTRAS GASOLINAS,OtrasGasolinas,69
2023-08,Andalucía,OTROS FUELÓLEOS,OtrosFueloleos,308489
2023-08,Andalucía,OTROS GASOLEOS,OtrosGasoleos,52002
2023-08,Andalucía,OTROS QUEROSENOS,OtrosQueroseno,0
2023-08,Andalucía,QUEROSENO AVIACIÓN,QuerosenoAviacion,63198
2023-08,Aragón,BIODIESEL,Biodiesel,76
2023-08,Aragón,BIOETANOL,Bioetanol,0
2023-08,Aragón,FUELÓLEO  BIA,Fueloleo_BIA,95
2023-08,Aragón,GLP,GLP,2892
2023-08,Aragón,GASÓLEO A,GasoleoA,67283
2023-08,Aragón,GASÓLEO B,GasoleoB,15188
2023-08,Aragón,GASÓLEO C,GasoleoC,1473
2023-08,Aragón,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,17194
2023-08,Aragón,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,744
2023-08,Aragón,OTRAS GASOLINAS,OtrasGasolinas,15
2023-08,Aragón,OTROS FUELÓLEOS,OtrosFueloleos,0
2023-08,Aragón,OTROS GASOLEOS,OtrosGasoleos,0
2023-08,Aragón,OTROS QUEROSENOS,OtrosQueroseno,0
2023-08,Aragón,QUEROSENO AVIACIÓN,QuerosenoAviacion,8002
2023-08,"Asturias, Principado de",BIODIESEL,Biodiesel,0
2023-08,"Asturias, Principado de",BIOETANOL,Bioetanol,0
2023-08,"Asturias, Principado de",FUELÓLEO  BIA,Fueloleo_BIA,634
2023-08,"Asturias, Principado de",GLP,GLP,1858
2023-08,"Asturias, Principado de",GASÓLEO A,GasoleoA,36596
2023-08,"Asturias, Principado de",GASÓLEO B,GasoleoB,4897
2023-08,"Asturias, Principado de",GASÓLEO C,GasoleoC,1102
2023-08,"Asturias, Principado de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,11501
2023-08,"Asturias, Principado de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,722
2023-08,"Asturias, Principado de",OTRAS GASOLINAS,OtrasGasolinas,4
2023-08,"Asturias, Principado de",OTROS FUELÓLEOS,OtrosFueloleos,349
2023-08,"Asturias, Principado de",OTROS GASOLEOS,OtrosGasoleos,3557
2023-08,"Asturias, Principado de",OTROS QUEROSENOS,OtrosQueroseno,0
2023-08,"Asturias, Principado de",QUEROSENO AVIACIÓN,QuerosenoAviacion,2400
2023-08,"Balears, Illes",BIODIESEL,Biodiesel,7
2023-08,"Balears, Illes",BIOETANOL,Bioetanol,0
2023-08,"Balears, Illes",FUELÓLEO  BIA,Fueloleo_BIA,0
2023-08,"Balears, Illes",GLP,GLP,4497
2023-08,"Balears, Illes",GASÓLEO A,GasoleoA,39944
2023-08,"Balears, Illes",GASÓLEO B,GasoleoB,5341
2023-08,"Balears, Illes",GASÓLEO C,GasoleoC,19213
2023-08,"Balears, Illes",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,31279
2023-08,"Balears, Illes",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1228
2023-08,"Balears, Illes",OTRAS GASOLINAS,OtrasGasolinas,30
2023-08,"Balears, Illes",OTROS FUELÓLEOS,OtrosFueloleos,0
2023-08,"Balears, Illes",OTROS GASOLEOS,OtrosGasoleos,5558
2023-08,"Balears, Illes",OTROS QUEROSENOS,OtrosQueroseno,0
2023-08,"Balears, Illes",QUEROSENO AVIACIÓN,QuerosenoAviacion,94955
2023-08,Canarias,BIODIESEL,Biodiesel,0
2023-08,Canarias,BIOETANOL,Bioetanol,0
2023-08,Canarias,FUELÓLEO  BIA,Fueloleo_BIA,111122
2023-08,Canarias,GLP,GLP,5973
2023-08,Canarias,GASÓLEO A,GasoleoA,54496
2023-08,Canarias,GASÓLEO B,GasoleoB,0
2023-08,Canarias,GASÓLEO C,GasoleoC,0
2023-08,Canarias,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,36775
2023-08,Canarias,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,8103
2023-08,Canarias,OTRAS GASOLINAS,OtrasGasolinas,5
2023-08,Canarias,OTROS FUELÓLEOS,OtrosFueloleos,70128
2023-08,Canarias,OTROS GASOLEOS,OtrosGasoleos,116210
2023-08,Canarias,OTROS QUEROSENOS,OtrosQueroseno,0
2023-08,Canarias,QUEROSENO AVIACIÓN,QuerosenoAviacion,82483
2023-08,Cantabria,BIODIESEL,Biodiesel,0
2023-08,Cantabria,BIOETANOL,Bioetanol,0
2023-08,Cantabria,FUELÓLEO  BIA,Fueloleo_BIA,27
2023-08,Cantabria,GLP,GLP,1490
2023-08,Cantabria,GASÓLEO A,GasoleoA,28076
2023-08,Cantabria,GASÓLEO B,GasoleoB,3117
2023-08,Cantabria,GASÓLEO C,GasoleoC,48
2023-08,Cantabria,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,9698
2023-08,Cantabria,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,420
2023-08,Cantabria,OTRAS GASOLINAS,OtrasGasolinas,2
2023-08,Cantabria,OTROS FUELÓLEOS,OtrosFueloleos,0
2023-08,Cantabria,OTROS GASOLEOS,OtrosGasoleos,985
2023-08,Cantabria,OTROS QUEROSENOS,OtrosQueroseno,0
